id_EXIST,lang,text,task2_soft_label,task2_label_vector,task2_hard_label,task2_hard_label_name,split
102653,es,"Siempre se lo digo a Amandita, como decía Carmen Lyra: ""Ninguna mujer sumisa ha cambiado la historia"".","{'DIRECT': 0.0, 'JUDGEMENTAL': 0.6666666666666666, 'REPORTED': 0.3333333333333333}","[0.0, 0.6666666666666666, 0.3333333333333333]",1,JUDGEMENTAL,TRAIN_ES
102654,es,"@kbngtxyon7 En el amor de antes no había comunicación, intercambio de opiniones y decisiones, comportamientos machistas que hasta la actualidad reflejan, se veía una mujer sumisa al hombre. Las actitudes y formas de enamorar antiguas que conocemos las practicaban muy pocos,","{'DIRECT': 0.6, 'JUDGEMENTAL': 0.2, 'REPORTED': 0.2}","[0.6, 0.2, 0.2]",0,DIRECT,TRAIN_ES
102655,es,"@eadanm Es mejor ser una mujer rebelde que una mujer sumisa, según yo.","{'DIRECT': 0.5, 'JUDGEMENTAL': 0.25, 'REPORTED': 0.25}","[0.5, 0.25, 0.25]",0,DIRECT,TRAIN_ES
102656,es,"@agarzon @ElPeriodico_Esp Por favor .... ¿ perder tiempo en aclarar más la verdad ?  BASTA CON VER  "" ROSALIA DE CASTRO  CONVERTIDA EN SANTA, CATÓLICA  Y UNA DIGNA REPRESENTANTE DE LA MUJER SUMISA ESTUDIADA  GALLEGA... PERO HABIENDO SIDO FEMENISTA,PROTESTANTE  PRIMERA ESCRITORA EN GALLEGO PROHIBIDO... QUÉ","{'DIRECT': 0.0, 'JUDGEMENTAL': 0.5, 'REPORTED': 0.5}","[0.0, 0.5, 0.5]",1,JUDGEMENTAL,TRAIN_ES
102657,es,"@el_dinamo 2 grandes mujeres: IZKIA es la nueva mujer, la que lucha por sus derechos, DAZA es la mujer sumisa que no hace lo que quiere, renuncio a la subsecretaria por la presion machista del candidato KK y Piraña.......VAMOS DAZA, DESPIERTA, NO TENGAS MIEDO, HAY UN CHILE NUEVO ESPERANDOTE","{'DIRECT': 0.0, 'JUDGEMENTAL': 0.6, 'REPORTED': 0.4}","[0.0, 0.6, 0.4]",1,JUDGEMENTAL,TRAIN_ES
102658,es,@VanyaThais ¿Que haces en Twitter mujer sumisa? ..... https://t.co/WMspV015nA,"{'DIRECT': 1.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.0}","[1.0, 0.0, 0.0]",0,DIRECT,TRAIN_ES
102659,es,"enfermas crónicas, la respuesta de una mujer sumisa y dependiente de su familia. Es la expresión del sistema machista por excelencia. Hoy, en esta casa, se ha prendido una hoguera. Me habéis arrinconado demasiado tiempo e injustamente3/4","{'DIRECT': 0.16666666666666666, 'JUDGEMENTAL': 0.16666666666666666, 'REPORTED': 0.6666666666666666}","[0.16666666666666666, 0.16666666666666666, 0.6666666666666666]",2,REPORTED,TRAIN_ES
102660,es,"Tu vida la basas en lo que tu quieras pero: quién carajos te dijo a ti que yo voy a basar mi vida en un libro escrito por y para hombres, para mantener a la mujer sumisa y repudiar a todos aquellos que no sean cisheterosexuales?Guárdate el librito; no me interesa.","{'DIRECT': 0.25, 'JUDGEMENTAL': 0.5, 'REPORTED': 0.25}","[0.25, 0.5, 0.25]",1,JUDGEMENTAL,TRAIN_ES
102661,es,"Nunca subestimes al contrario, mucho menos si es mujer https://t.co/DJ1hA7kD5u","{'DIRECT': 0.6, 'JUDGEMENTAL': 0.4, 'REPORTED': 0.0}","[0.6, 0.4, 0.0]",0,DIRECT,TRAIN_ES
102662,es,"@agustin_pistone Entramos al siglo 21 con salarios de 200  dólares mensuales, pero con ministerio de la mujer","{'DIRECT': 0.8333333333333334, 'JUDGEMENTAL': 0.16666666666666666, 'REPORTED': 0.0}","[0.8333333333333334, 0.16666666666666666, 0.0]",0,DIRECT,TRAIN_ES
102664,es,"Insisto a esta mujer NADIE la eligió para NADA y COGOBIERNA con el Chotano,es una persona sin moral y ética. https://t.co/KWqNsHdqBO","{'DIRECT': 1.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.0}","[1.0, 0.0, 0.0]",0,DIRECT,TRAIN_ES
102665,es,Q mujer la @ValuToranzo1 no sé si me enamoré más de como baila o de ella,"{'DIRECT': 0.6666666666666666, 'JUDGEMENTAL': 0.3333333333333333, 'REPORTED': 0.0}","[0.6666666666666666, 0.3333333333333333, 0.0]",0,DIRECT,TRAIN_ES
102666,es,#MasRealidad y el helicóptero de la mujer de Berni. Animate y mostra si sos diferente. Jony. No todos son giles..,"{'DIRECT': 0.5, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.5}","[0.5, 0.0, 0.5]",0,DIRECT,TRAIN_ES
102667,es,"@marcelamvz Mi mujer me sorprendioviendo esta foto ,y me disfrazo de una ,me puso un gran antifaz me tatuó los ojos de dos certeros derechazosNo hay derecho,si,no derechazosJodida la cosa !","{'DIRECT': 0.6666666666666666, 'JUDGEMENTAL': 0.3333333333333333, 'REPORTED': 0.0}","[0.6666666666666666, 0.3333333333333333, 0.0]",0,DIRECT,TRAIN_ES
102668,es,"@EIExpedienteCol @CeDemocratico es hora que Colombia elija una mujer pues los 2 últimos presidentes , el primero traídor y el segundo le faltó calle para enfrentar a bandidos. @MariaFdaCabal he demostrado que puede enfrentar fuerzas malignas.","{'DIRECT': 0.0, 'JUDGEMENTAL': 1.0, 'REPORTED': 0.0}","[0.0, 1.0, 0.0]",1,JUDGEMENTAL,TRAIN_ES
102669,es,"Paula, un periodista debiera estar mejor informado. Estás repitiendo los slogans de la campaña anti Kast sin conocer nada de su pensamiento real. Nadie más defensor de la mujer, su dignidad, la identidad de género, el valor de la familia, la vida, la mujer violada,etc, que Kast. https://t.co/u2JBGKXtWQ","{'DIRECT': 0.25, 'JUDGEMENTAL': 0.75, 'REPORTED': 0.0}","[0.25, 0.75, 0.0]",1,JUDGEMENTAL,TRAIN_ES
102671,es,No quiero ser exagerado pero creo que a un par de cuadras de mi dpto están exorcizando a una mujer literalmente,"{'DIRECT': 0.5, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.5}","[0.5, 0.0, 0.5]",0,DIRECT,TRAIN_ES
102672,es,#500MilSalariosRosas  Un gran esfuerzo para la Mujer Mexiquense. https://t.co/vGsne5HbYG,"{'DIRECT': 1.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.0}","[1.0, 0.0, 0.0]",0,DIRECT,TRAIN_ES
102673,es,"@11sagitta A ella le gusta el teclado de pablito, versión Mujer 😌","{'DIRECT': 1.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.0}","[1.0, 0.0, 0.0]",0,DIRECT,TRAIN_ES
102674,es,"Excelente reflexión aunque no estoy de acuerdo con que el presidente reaccionara como un león herido y menos después de enterarme de que Aristegui también se ha metido con el hijo menor de nuestro presidente, que barbara pues que le pasaba esta mujer. https://t.co/28dslmCyzt","{'DIRECT': 0.0, 'JUDGEMENTAL': 0.5, 'REPORTED': 0.5}","[0.0, 0.5, 0.5]",1,JUDGEMENTAL,TRAIN_ES
102675,es,"@Untuitero131 Algo así como : mujer  ,venezolana esposa madre empresaria 🤔","{'DIRECT': 0.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 1.0}","[0.0, 0.0, 1.0]",2,REPORTED,TRAIN_ES
102676,es,como arrancaron su noche? yo con el uber preguntándome si era hombre o mujer 🙃 real no fake,"{'DIRECT': 0.5, 'JUDGEMENTAL': 0.3333333333333333, 'REPORTED': 0.16666666666666666}","[0.5, 0.3333333333333333, 0.16666666666666666]",0,DIRECT,TRAIN_ES
102677,es,"@Maria6743690417 @pizpifernandez Su mujer, se casaron. El niño está confundido a un extremo muy perverso y enfermizo.","{'DIRECT': 0.6666666666666666, 'JUDGEMENTAL': 0.3333333333333333, 'REPORTED': 0.0}","[0.6666666666666666, 0.3333333333333333, 0.0]",0,DIRECT,TRAIN_ES
102678,es,@ELVIS_ATAO Marido y mujer que fea pareja de coimeros,"{'DIRECT': 1.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.0}","[1.0, 0.0, 0.0]",0,DIRECT,TRAIN_ES
102679,es,"Ese señor parece haber nacido de otros lares , menos del vientre una mujer . https://t.co/BHfMByaa7e","{'DIRECT': 0.0, 'JUDGEMENTAL': 1.0, 'REPORTED': 0.0}","[0.0, 1.0, 0.0]",1,JUDGEMENTAL,TRAIN_ES
102680,es,"Que cara esta la cebolla... Carcel, y que le quemen las manos, vamos a ver si vuelve a osar pegarle a otra mujer.. https://t.co/Ykjcy619Gv","{'DIRECT': 0.5, 'JUDGEMENTAL': 0.25, 'REPORTED': 0.25}","[0.5, 0.25, 0.25]",0,DIRECT,TRAIN_ES
102681,es,"@rcas1 @lsupervia El 14-11 Argentina empieza a desandar el realismo mágico VeneFormoSantacruceño.Gracias a Dios, y a la subestimada adultez del pueblo sobretodo el de, la clase baja  (media aspiracional), trabajadora y plena de dignidad y todos las mujeres y hombres de bien q trabajan cada día.","{'DIRECT': 1.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.0}","[1.0, 0.0, 0.0]",0,DIRECT,TRAIN_ES
102682,es,Las mujeres rápidas y los caballos lentos arruinarán tu vida.,"{'DIRECT': 0.8, 'JUDGEMENTAL': 0.2, 'REPORTED': 0.0}","[0.8, 0.2, 0.0]",0,DIRECT,TRAIN_ES
102683,es,"Idea millonaria: un bar de mujeres. Osea como el bar de hombres que se juntan 4 viejos a tomar a la tardecita, pero por y para mujeres. Que vengan las viejas a tomar martini a la tarde y a jugar unas conguitas, eso quiero para mi jubilacion 😌","{'DIRECT': 0.0, 'JUDGEMENTAL': 0.5, 'REPORTED': 0.5}","[0.0, 0.5, 0.5]",1,JUDGEMENTAL,TRAIN_ES
102684,es,¿Hola? mujeres que atacan el físico de otras mujeres 🚩🚩🚩 https://t.co/WHZhG5puAv,"{'DIRECT': 0.2, 'JUDGEMENTAL': 0.8, 'REPORTED': 0.0}","[0.2, 0.8, 0.0]",1,JUDGEMENTAL,TRAIN_ES
102685,es,"@AlexDickstroyRo @Worank91 @CabirriaLuis @pepecarreraa @claudiiatomas No hace ni falta la regla, las mujeres tenemos un tope y normalmente está a 13 cm, uno de 17 solo va a lastimar xd","{'DIRECT': 1.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.0}","[1.0, 0.0, 0.0]",0,DIRECT,TRAIN_ES
102686,es,"@Paola30618365 Yo 45 mi novia 28, ella es flaquita, ella es inquieta en ensayar con una mujer, le gustan las mujeres lindas y tu lo eres en verdad, no se me quita nada reconociendolo.","{'DIRECT': 0.6666666666666666, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.3333333333333333}","[0.6666666666666666, 0.0, 0.3333333333333333]",0,DIRECT,TRAIN_ES
102687,es,"@MWhinee Los hombres son una verga al iguak que las mujeres, no hay diferencias","{'DIRECT': 0.6666666666666666, 'JUDGEMENTAL': 0.3333333333333333, 'REPORTED': 0.0}","[0.6666666666666666, 0.3333333333333333, 0.0]",0,DIRECT,TRAIN_ES
102688,es,"me gustan las mujeres, y con las mujeres me refiero solamente a: https://t.co/BYWmntNO3I","{'DIRECT': 1.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.0}","[1.0, 0.0, 0.0]",0,DIRECT,TRAIN_ES
102689,es,"@Es_carolaa No es problema de cómo se dice, muchas mujeres nos referimos a ellas como pechugas. El tema es llamar a hacerse el examen, o no?","{'DIRECT': 0.3333333333333333, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.6666666666666666}","[0.3333333333333333, 0.0, 0.6666666666666666]",2,REPORTED,TRAIN_ES
102690,es,"@BerriBunis Que cambiada está la prostitución hoy en día, siento lástima por ese chaval y asco por esa clase de mujeres. Buenas noches","{'DIRECT': 0.8333333333333334, 'JUDGEMENTAL': 0.16666666666666666, 'REPORTED': 0.0}","[0.8333333333333334, 0.16666666666666666, 0.0]",0,DIRECT,TRAIN_ES
102691,es,¿Se imaginan el ambiente de esa madre? Puro señoro rancio y puñetero.https://t.co/Hy1ODjZcQC,"{'DIRECT': 0.0, 'JUDGEMENTAL': 0.25, 'REPORTED': 0.75}","[0.0, 0.25, 0.75]",2,REPORTED,TRAIN_ES
102694,es,"@Bar_Quintana91 Seguiremos siendo mujeres que hacen política, y a les que eso les incomode, se pueden correr, porque seremos nosotras las que hagamos historia 💜","{'DIRECT': 0.5, 'JUDGEMENTAL': 0.5, 'REPORTED': 0.0}","[0.5, 0.5, 0.0]",0,DIRECT,TRAIN_ES
102695,es,"@renatosanchezv @Maudcaceres En Afganistán asesinan y violentan mujeres cuando incumplen las normas de la sharia, es decir, cuando hacen algo que no esta permitido. Vanya manifiesta claramente que detesta TODOS los derechos ganados por las mujeres. Derechos que NO tienen en kabul. ✨","{'DIRECT': 0.2, 'JUDGEMENTAL': 0.4, 'REPORTED': 0.4}","[0.2, 0.4, 0.4]",1,JUDGEMENTAL,TRAIN_ES
102696,es,"Los gatos son para mujeres jamonas, que carajo le pasa a esa pareja tan rara?","{'DIRECT': 0.8333333333333334, 'JUDGEMENTAL': 0.16666666666666666, 'REPORTED': 0.0}","[0.8333333333333334, 0.16666666666666666, 0.0]",0,DIRECT,TRAIN_ES
102697,es,"@Libertad12021 Dejen de hacer el gilipollas compartiendo estas fotos cuando hay hombres, mujeres y niños muriendo en una guerra. No estamos para tonterías.","{'DIRECT': 0.0, 'JUDGEMENTAL': 1.0, 'REPORTED': 0.0}","[0.0, 1.0, 0.0]",1,JUDGEMENTAL,TRAIN_ES
102698,es,"@BrendaDL07 Nosotros le pagamos los choferes, empleados, amantes, etc... Si a su chófer lo pone a cobrar $60 en el Estado sin funciones en el Estado, sin él ser un Funcionario, cuánto tendrá cobrando a las dos mujeres que tiene mudadas?","{'DIRECT': 1.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.0}","[1.0, 0.0, 0.0]",0,DIRECT,TRAIN_ES
102699,es,"#COICA #MujerIndigena #Panamazonía 🔴 Durante la «Cumbre de Mujeres Originarias de la Cuenca Amazónica», se construyó este documento que recoge cinco grandes líneas de acción para que las mujeres puedan alzar su voz de manera enérgica y colectiva.https://t.co/6R7wPlpBF3","{'DIRECT': 0.5, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.5}","[0.5, 0.0, 0.5]",0,DIRECT,TRAIN_ES
102701,es,"@Belumorel tenés un pensamiento no idea de porque hasta que lo pases realmente no lo vas a entender, y no se necesita un hombre o parásito como decís porque para criar un bebé tampoco significa que lo estés criando sola cuando podes tener familia y amigos.","{'DIRECT': 0.5, 'JUDGEMENTAL': 0.5, 'REPORTED': 0.0}","[0.5, 0.5, 0.0]",0,DIRECT,TRAIN_ES
102702,es,"@PrimeVideo @Camila_Cabello @ShawnMendes @Cinderella Ella no necesita un hombre, ella brilla sola.","{'DIRECT': 0.3333333333333333, 'JUDGEMENTAL': 0.3333333333333333, 'REPORTED': 0.3333333333333333}","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,DIRECT,TRAIN_ES
102703,es,"@Lecturas Jajaja ,les va a durar lo que un caramelo a la puerta de una escuela ,o lo que tarde rotonda en decir que no es un hombre y que necesita un hombre de verdad ,en cero coma lo hará ,hay Dios 😆😆😆😆😆","{'DIRECT': 1.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.0}","[1.0, 0.0, 0.0]",0,DIRECT,TRAIN_ES
102704,es,"@andremarinpuig @Amauryvz si en verdad te preocupa la situación actual del equipo, este es el Director Técnico que @Chivas necesita, un hombre con experiencia y al que no le tiemblan los 🥚🥚 para poner orden el vestidor.. así que no lo pienses más y ve por el.","{'DIRECT': 1.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.0}","[1.0, 0.0, 0.0]",0,DIRECT,TRAIN_ES
102705,es,"¿Por qué si para casarse se necesita un hombre y una mujer, por que todas las mujeres del colegio están casadas y todos los hombres están solteros ? Jaja 😂","{'DIRECT': 1.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.0}","[1.0, 0.0, 0.0]",0,DIRECT,TRAIN_ES
102706,es,@GaiborAugusto @LassoGuillermo @GaiborAugusto.. ANDRES PÁEZ QUE  HACE FUERA DEL GOBIERNO  ....Este necesita un hombre fuerte que se faje con tanto conspirador ...un hombre limpio y valiente que le puso en su puesto a Correa... es hora de parar tanta CONSPIRACIÓN ... mañana puede ser tarde .....,"{'DIRECT': 1.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.0}","[1.0, 0.0, 0.0]",0,DIRECT,TRAIN_ES
102707,es,"@peru21noticias Que buena noticia. Haber si dejan de joderlo con lo mismo DBA, ustedes son de lo peor. @GuilleBermejo01  debería ser premier. Se necesita un hombre con hue .s q ponga orden en palacio, y enfrente a los apestosos congresistas de la ultra derecha.","{'DIRECT': 0.5, 'JUDGEMENTAL': 0.5, 'REPORTED': 0.0}","[0.5, 0.5, 0.0]",0,DIRECT,TRAIN_ES
102708,es,"El peor error de una mujer es pensar que necesita un hombre, el peor error de un hombre es pensar que necesita muchas mujeres.","{'DIRECT': 0.2, 'JUDGEMENTAL': 0.6, 'REPORTED': 0.2}","[0.2, 0.6, 0.2]",1,JUDGEMENTAL,TRAIN_ES
102709,es,@IndyFlowSexyVds Tú tienes todo lo que necesita un hombre vagina grande seno grande y tu nalga grande me gustan tus senos Qué rica te ves🤤🤤😍,"{'DIRECT': 1.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.0}","[1.0, 0.0, 0.0]",0,DIRECT,TRAIN_ES
102710,es,@ConceSantelises El pais necesita un hombre como el en el poder 🤦‍♂️🤦‍♂️,"{'DIRECT': 1.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.0}","[1.0, 0.0, 0.0]",0,DIRECT,TRAIN_ES
102711,es,@gaysdiscapacita @Manuel00366832 Yo quiero cogerme a eso pasivo. Él necesita un hombre de verdad.,"{'DIRECT': 1.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.0}","[1.0, 0.0, 0.0]",0,DIRECT,TRAIN_ES
102712,es,"@DuniaDW2 @EuricSanti Doña, usted necesita un hombre de carácter 911. Le recomiendo que se busque uno de Tamayo y que sea moreno que viva lejos. Yo le aporto a esa relación 3 🪨🇨🇳. Santo Dios 🤦🏾‍♂️","{'DIRECT': 0.8333333333333334, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.16666666666666666}","[0.8333333333333334, 0.0, 0.16666666666666666]",0,DIRECT,TRAIN_ES
102713,es,"@mercedesmusica @luisabinader Es que en RD la geopolótica fue cambiada por el mercado de los 20 millones de consumidores de productos y servicios.Lean el cuento ""Cuánta tierra necesita un hombre"", Para cuando cada mercader marque cantidad de tierra que necesita, sabrá si valió la pena","{'DIRECT': 0.0, 'JUDGEMENTAL': 1.0, 'REPORTED': 0.0}","[0.0, 1.0, 0.0]",1,JUDGEMENTAL,TRAIN_ES
102714,es,@PaolaBerlin Sale gratis hablar tonterías. El país necesita un hombre de convicción y hay uno solo: JAK.,"{'DIRECT': 1.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.0}","[1.0, 0.0, 0.0]",0,DIRECT,TRAIN_ES
102715,es,"Y sí bajonea que neta, real, después de tanta supuesta información, de tantas mujeres que hablan, de que hay la posibilidad de leer mujeres de todas partes y distintos contextos, elijan seguir por la vía de siempre: ""Toda mujer necesita un hombre"".","{'DIRECT': 0.3333333333333333, 'JUDGEMENTAL': 0.5, 'REPORTED': 0.16666666666666666}","[0.3333333333333333, 0.5, 0.16666666666666666]",1,JUDGEMENTAL,TRAIN_ES
102716,es,"@orlandojm @ambienterd Un ministro que no sabe, ni tiene los colgantes para enfrentar los intereses particulares que están afectando a las mayorias en RD. Se necesita un HOMBRE en ese cargo.","{'DIRECT': 0.8, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.2}","[0.8, 0.0, 0.2]",0,DIRECT,TRAIN_ES
102717,es,@petrogustavo es decente directo frentero sereno calmado no se achanta Tremendamente sincero sin tapujos Eso es lo que Colombia necesita un hombre con capacidades humanas para admitir errores equivocaciones o disculparse si es el caso @Jokeraton #UnaPolaConPetro #BorrachoDeAmor https://t.co/itN1sYzWGt,"{'DIRECT': 1.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.0}","[1.0, 0.0, 0.0]",0,DIRECT,TRAIN_ES
102719,es,Prefiero ser la mala del cuento que ser la princesa que necesita un hombre 💅🏻,"{'DIRECT': 0.8, 'JUDGEMENTAL': 0.2, 'REPORTED': 0.0}","[0.8, 0.2, 0.0]",0,DIRECT,TRAIN_ES
102720,es,"@Kukito82195206 @gbeatriz1960 @connieansaldi A la yugular!Eso les pasa por infieles! No saben q hacer con sus vidas incompletas, y joden al que ven que lo tiene todo. Debería buscar una vida propia y si necesita un hombre, que sea soltero como ella.","{'DIRECT': 0.6, 'JUDGEMENTAL': 0.4, 'REPORTED': 0.0}","[0.6, 0.4, 0.0]",0,DIRECT,TRAIN_ES
102721,es,"@Elendow UY, ¿divertirte? Que eres? Una ""nenaza""? Ponte a liarte a puños con un oso y SE UN HOMBRE","{'DIRECT': 1.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.0}","[1.0, 0.0, 0.0]",0,DIRECT,TRAIN_ES
102722,es,"Casado es pura fachada, un tipo sin contenido,historia, ni cicatrices convencido de que su destino estaba escrito y sellado. Demasiado mono para encandilar a las mujeres y  una “nenaza” a los ojos de los hombres; el Boabdil del PP. https://t.co/vKXpLMqqyD","{'DIRECT': 1.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.0}","[1.0, 0.0, 0.0]",0,DIRECT,TRAIN_ES
102723,es,"—La que te va a partir las pelotas como sigas mirando al crío como si fuera un hotdog, nenaza. https://t.co/5wMnS9gEqW","{'DIRECT': 0.75, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.25}","[0.75, 0.0, 0.25]",0,DIRECT,TRAIN_ES
102724,es,@sendotakeshigf @s1kkvnt que se ha ofendido la nenaza eso es lo que pasa xD,"{'DIRECT': 1.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.0}","[1.0, 0.0, 0.0]",0,DIRECT,TRAIN_ES
102725,es,"@acompanado_el Soldado! Póngase a trabajar, nenaza. Y no me llore. Limpie las letrinas del Congreso!Sí, Señor. Señor.","{'DIRECT': 0.8, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.2}","[0.8, 0.0, 0.2]",0,DIRECT,TRAIN_ES
102726,es,"Siempre que se quería atacar a un chaval en el instituto jugando a fútbol, se le decía que jugaba como una ""niña"" o ""nenaza"".Curiosamente día tras día vemos cómo los HOMBRES PROF se tiran a la mínima y exageran todo.Luego ves a las mujeres y piensas entonces que eran piropos.","{'DIRECT': 0.0, 'JUDGEMENTAL': 0.4, 'REPORTED': 0.6}","[0.0, 0.4, 0.6]",2,REPORTED,TRAIN_ES
102727,es,La oposición tienen que endurecer sus estrategias. Sánchez está haciendo lo que le sale de los cojones y el PP protestando como una nenaza. No me lo explico. No se dan trazas de ilusionar y movilizar a la gente.Van a tener que contratar gente de la izquierda para q les enseñen.,"{'DIRECT': 0.75, 'JUDGEMENTAL': 0.25, 'REPORTED': 0.0}","[0.75, 0.25, 0.0]",0,DIRECT,TRAIN_ES
102728,es,"El yayo echando balones fuera, negando todo lo que dijo, lloriqueando como una nenaza porque quiere reconocimiento y todo se reduce a más dinero #ViernesDeluxe","{'DIRECT': 1.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.0}","[1.0, 0.0, 0.0]",0,DIRECT,TRAIN_ES
102729,es,"@InocenteDuke Después de cargarse a 007 y convertirlo en una nenaza, van a por Superman.....sin comentarios.","{'DIRECT': 1.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.0}","[1.0, 0.0, 0.0]",0,DIRECT,TRAIN_ES
102730,es,"@pollatox @MengC91 @Lanueve6 @pemacos @OsunaLuqueJ @EconoCabreado Puedes elegir dónde te mueres del asco, de puta madre. Voy a ahorrarme los calificativos que me ha suscitado tu comentario sobre llorar como una nenaza","{'DIRECT': 0.4, 'JUDGEMENTAL': 0.6, 'REPORTED': 0.0}","[0.4, 0.6, 0.0]",1,JUDGEMENTAL,TRAIN_ES
102731,es,"- Tío, creo que voy a probar con la homeopatía.- Menuda nenaza estás hecho, yo no la pienso probar hasta que la saquen pa tío.","{'DIRECT': 1.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.0}","[1.0, 0.0, 0.0]",0,DIRECT,TRAIN_ES
102732,es,@aurorab933 No solo lo llamó maricón sino q añadió nenaza...,"{'DIRECT': 0.2, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.8}","[0.2, 0.0, 0.8]",2,REPORTED,TRAIN_ES
102733,es,"—¡Pierdes el tiempo, nenaza!—rió gravemente, burlándose del intento nulo del payaso de perturbar su mente.—¡Soy Jack Conway! ¡El superintendente de Los Santos y jefe del CNP!—gritó aún más fuerte, lleno de orgullo.—¡He vivido cosas peores que todo esto!","{'DIRECT': 0.6666666666666666, 'JUDGEMENTAL': 0.3333333333333333, 'REPORTED': 0.0}","[0.6666666666666666, 0.3333333333333333, 0.0]",0,DIRECT,TRAIN_ES
102734,es,Que pensará Alejandrito al verse haciendo el paseíllo con ese meneo de culo y llorando como una nenaza??????,"{'DIRECT': 0.5, 'JUDGEMENTAL': 0.5, 'REPORTED': 0.0}","[0.5, 0.5, 0.0]",0,DIRECT,TRAIN_ES
102735,es,@mothrabigail @harryelsocio Se viste y canta como una nenaza. @Leiva_Oficial,"{'DIRECT': 1.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.0}","[1.0, 0.0, 0.0]",0,DIRECT,TRAIN_ES
102736,es,"@DanielMonYep Lo peor de esa jugada es ver a la nenaza de Asensio yéndose del lugar mientras Casemiro está siendo rodeado por jugadores de Liverpool, si fuera al revés el brasileño hubiera sido el primero en saltar a defenderlo.","{'DIRECT': 0.5, 'JUDGEMENTAL': 0.5, 'REPORTED': 0.0}","[0.5, 0.5, 0.0]",0,DIRECT,TRAIN_ES
102737,es,"Ahora nenaza 😂 no, no voy de machito por la vida, cuando necesitas ""ir de algo"", es que no lo eres. ""Me llamaba nenaza"": repasamos con Miguel Bosé los capítulos más duros de su biografía https://t.co/avOF74OBx1","{'DIRECT': 0.5, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.5}","[0.5, 0.0, 0.5]",0,DIRECT,TRAIN_ES
102738,es,"@MariaCobain17 Además de no querer evidenciar que tienen sentimientos, no vaya sé que le llamen nenaza","{'DIRECT': 0.4, 'JUDGEMENTAL': 0.4, 'REPORTED': 0.2}","[0.4, 0.4, 0.2]",0,DIRECT,TRAIN_ES
102739,es,"Nenaza, maricona, negro de mierda, sudaca, lopetegui etarra… de verdad, no os digo lo que le haría a más de uno porque me meten en la cárcel","{'DIRECT': 0.8, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.2}","[0.8, 0.0, 0.2]",0,DIRECT,TRAIN_ES
102740,es,"@canete707 La charla con Herrera ha sido de nenaza de barrio, chancluda de Villa Fiorito. Cotillita absurda. Qué vergüenza me dió.","{'DIRECT': 0.75, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.25}","[0.75, 0.0, 0.25]",0,DIRECT,TRAIN_ES
102741,es,@InesArrimadas Mira que eres niñata que poco te queda en política porque poco habéis aportado pero es que ya no aportas nada,"{'DIRECT': 0.75, 'JUDGEMENTAL': 0.25, 'REPORTED': 0.0}","[0.75, 0.25, 0.0]",0,DIRECT,TRAIN_ES
102742,es,"@semana_revista Niñata falsa!!!Llorando como si se acabara d enterar. Te quedaste sin maíta, bicho repugnante.","{'DIRECT': 0.75, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.25}","[0.75, 0.0, 0.25]",0,DIRECT,TRAIN_ES
